gene_id	gene_name	pval
LOC111135552	LOC111135552	0.14785669481748231
LOC111109760	LOC111109760	0.14786774031668506
LOC111129947	LOC111129947	0.14792009452312543
LOC111101634	LOC111101634	0.14794959375145475
LOC111122435	LOC111122435	0.14796417038040793
LOC111123289	LOC111123289	0.14802010936982601
LOC111111975	LOC111111975	0.1480220275247769
LOC111106810	LOC111106810	0.14802868596007523
LOC111113569	LOC111113569	0.14806207744412153
LOC111130939	LOC111130939	0.14816129422528743
LOC111115735	LOC111115735	0.14818524880349598
LOC111137871	LOC111137871	0.14821279985555458
LOC111129292	LOC111129292	0.14824050646841022
LOC111128561	LOC111128561	0.14824549193876574
LOC111122162	LOC111122162	0.14825026065769895
LOC111116381	LOC111116381	0.14826586390407293
LOC111130967	LOC111130967	0.14835541251826795
LOC111108971	LOC111108971	0.1483749804063656
LOC111113318	LOC111113318	0.14838194697386276
LOC111135986	LOC111135986	0.14842462343155663
LOC111135022	LOC111135022	0.14846553815127733
LOC111105687	LOC111105687	0.1485250641527153
LOC111107750	LOC111107750	0.1485313644681245
LOC111134923	LOC111134923	0.14855150236955164
LOC111111879	LOC111111879	0.14857802263571607
LOC111131346	LOC111131346	0.14858998140054408
LOC111129110	LOC111129110	0.14860925752395246
LOC111106353	LOC111106353	0.14862038193540028
LOC111107773	LOC111107773	0.14866186804704493
LOC111129760	LOC111129760	0.14867642626112534
LOC111112136	LOC111112136	0.14868145918890163
LOC111107179	LOC111107179	0.14869284914739048
LOC111120607	LOC111120607	0.148705068190483
LOC111135258	LOC111135258	0.14870770519696577
LOC111121109	LOC111121109	0.14871565084766689
LOC111127611	LOC111127611	0.1487279309801417
LOC111111041	LOC111111041	0.14874275700790082
LOC111126573	LOC111126573	0.14878254782703104
LOC111108091	LOC111108091	0.14879199165442034
LOC111099545	LOC111099545	0.14881324703235102
LOC111111048	LOC111111048	0.14882710209900643
LOC111132118	LOC111132118	0.1488716074786929
LOC111112856	LOC111112856	0.1488986590162823
LOC111137157	LOC111137157	0.1489097584437735
LOC111102468	LOC111102468	0.1489142502703152
LOC111115750	LOC111115750	0.1489839262048859
LOC111125390	LOC111125390	0.1490351588009982
LOC111127171	LOC111127171	0.14904387040573724
LOC111105170	LOC111105170	0.1490555411066954
LOC111118752	LOC111118752	0.1490644214095787
LOC111125667	LOC111125667	0.1490648097388469
LOC111118473	LOC111118473	0.14907343798671321
LOC111125769	LOC111125769	0.1490789198233927
LOC111135485	LOC111135485	0.14911260249362115
LOC111117372	LOC111117372	0.1491166200027165
LOC111112435	LOC111112435	0.14914157808818349
LOC111105810	LOC111105810	0.14914791915223172
LOC111121292	LOC111121292	0.14915094688035163
LOC111118114	LOC111118114	0.1491660953690377
LOC111104211	LOC111104211	0.14924210356781853
LOC111119657	LOC111119657	0.1493029265617973
LOC111112869	LOC111112869	0.14937241392195555
LOC111128461	LOC111128461	0.14944255257216632
LOC111101482	LOC111101482	0.14948060547416586
LOC111126450	LOC111126450	0.14955684170410297
LOC111128219	LOC111128219	0.14956052195150735
LOC111116996	LOC111116996	0.14961705604595868
LOC111111368	LOC111111368	0.1496663051737694
LOC111120648	LOC111120648	0.1497081268146674
LOC111111185	LOC111111185	0.14971346458793128
LOC111124962	LOC111124962	0.1497587808375415
LOC111135693	LOC111135693	0.14978288445683408
LOC111121381	LOC111121381	0.14978795913666834
LOC111119422	LOC111119422	0.14988075074462304
LOC111103005	LOC111103005	0.14988156104942835
LOC111129734	LOC111129734	0.14997002599982479
LOC111117510	LOC111117510	0.14999090248628044
LOC111100457	LOC111100457	0.15000244003449373
LOC111119416	LOC111119416	0.1500084054435047
LOC111110634	LOC111110634	0.1500242640123925
LOC111121732	LOC111121732	0.15003014258586694
LOC111116089	LOC111116089	0.15003414302671067
LOC111111184	LOC111111184	0.1500387274403877
LOC111131685	LOC111131685	0.15007028477065754
LOC111113783	LOC111113783	0.15008791055074042
LOC111108010	LOC111108010	0.15014998659345732
LOC111126599	LOC111126599	0.15015347742948346
LOC111099989	LOC111099989	0.15017140024747672
LOC111138352	LOC111138352	0.1501732664979684
LOC111126336	LOC111126336	0.15021453316089972
LOC111115007	LOC111115007	0.15022601149758494
LOC111132869	LOC111132869	0.1502682655452578
LOC111133496	LOC111133496	0.15027348786223138
LOC111109043	LOC111109043	0.15029538875081527
LOC111117013	LOC111117013	0.15031160885043302
LOC111120719	LOC111120719	0.15032041532696266
LOC111129100	LOC111129100	0.15032597288865507
LOC111123127	LOC111123127	0.15034128718460227
LOC111126076	LOC111126076	0.1503693251415664
LOC111129452	LOC111129452	0.1504165170847459
LOC111137221	LOC111137221	0.15042948593351696
LOC111101125	LOC111101125	0.15043883627904478
LOC111112210	LOC111112210	0.15050682371725607
LOC111133156	LOC111133156	0.15051401972936387
LOC111118249	LOC111118249	0.15057507386750912
LOC111126451	LOC111126451	0.15058401204975097
LOC111132089	LOC111132089	0.15063506644912367
LOC111119736	LOC111119736	0.15065632288006114
LOC111128679	LOC111128679	0.15066129433604206
LOC111119107	LOC111119107	0.15066133703964488
LOC111106151	LOC111106151	0.15073073219655284
LOC111133774	LOC111133774	0.15073471763259375
LOC111137168	LOC111137168	0.15077670271669608
LOC111099219	LOC111099219	0.15086198768825784
LOC111127237	LOC111127237	0.15086682213114716
LOC111119595	LOC111119595	0.15086902957094622
LOC111112179	LOC111112179	0.15090174018527336
LOC111113386	LOC111113386	0.15090414198544325
LOC111117095	LOC111117095	0.15091538301104068
LOC111125224	LOC111125224	0.15096421250035133
LOC111130096	LOC111130096	0.15099652774443917
LOC111121478	LOC111121478	0.15102315659400217
LOC111112588	LOC111112588	0.15104705012617572
LOC111121014	LOC111121014	0.15105842121290655
LOC111099583	LOC111099583	0.15110401960811173
LOC111124224	LOC111124224	0.15110940794728212
LOC111116647	LOC111116647	0.15114455941114718
LOC111114407	LOC111114407	0.15117516801590467
LOC111125100	LOC111125100	0.15118667642502284
LOC111121539	LOC111121539	0.15119292865949288
LOC111128913	LOC111128913	0.15120854349744203
LOC111122070	LOC111122070	0.15122321901576488
LOC111128966	LOC111128966	0.15123262086908534
LOC111104463	LOC111104463	0.15125800850929427
LOC111135536	LOC111135536	0.15125904028757353
LOC111138323	LOC111138323	0.15126560565919422
LOC111121585	LOC111121585	0.1512915742832347
LOC111128652	LOC111128652	0.15130603307537455
LOC111102113	LOC111102113	0.151329168476863
LOC111123386	LOC111123386	0.151354816914626
LOC111134254	LOC111134254	0.1513845122529809
LOC111121895	LOC111121895	0.15138673417726323
LOC111125238	LOC111125238	0.151391108798855
LOC111109548	LOC111109548	0.1514123399770311
LOC111136123	LOC111136123	0.1514282330152827
LOC111120742	LOC111120742	0.15143654740907062
LOC111127589	LOC111127589	0.1514448537943042
LOC111122092	LOC111122092	0.15145661502226684
LOC111121787	LOC111121787	0.15146478701997737
LOC111121064	LOC111121064	0.15148637933791367
LOC111122606	LOC111122606	0.1514963810455869
LOC111129903	LOC111129903	0.15149959507406177
LOC111107996	LOC111107996	0.15151574831906622
LOC111118491	LOC111118491	0.1515904374153435
LOC111100065	LOC111100065	0.15162447790324737
LOC111126338	LOC111126338	0.15162984578114125
LOC111102939	LOC111102939	0.1516880927055769
LOC111118934	LOC111118934	0.1516942980522141
LOC111133054	LOC111133054	0.1517167536953914
LOC111120745	LOC111120745	0.1517994058577703
LOC111124679	LOC111124679	0.15185933052687425
LOC111119337	LOC111119337	0.15186864279538104
LOC111103101	LOC111103101	0.15190103732153737
LOC111125480	LOC111125480	0.15192051517904132
LOC111116694	LOC111116694	0.15192505740538503
LOC111119037	LOC111119037	0.15197700481692925
LOC111117909	LOC111117909	0.15198013236849692
LOC111109812	LOC111109812	0.15200731885805285
LOC111136893	LOC111136893	0.15201228401766553
LOC111132035	LOC111132035	0.15207769671733185
LOC111136241	LOC111136241	0.15209248783765622
LOC111123942	LOC111123942	0.15210257770437158
LOC111128733	LOC111128733	0.1521151383853224
LOC111106264	LOC111106264	0.15216631057751434
LOC111106789	LOC111106789	0.15217409494491832
LOC111110057	LOC111110057	0.15220275791521046
LOC111115267	LOC111115267	0.1522403492858546
LOC111104329	LOC111104329	0.1522673669618924
LOC111128141	LOC111128141	0.15226886943067575
LOC111133120	LOC111133120	0.15230541044293613
LOC111105480	LOC111105480	0.15235645446601592
LOC111131808	LOC111131808	0.1523606278955635
LOC111107757	LOC111107757	0.15237508107319367
LOC111104519	LOC111104519	0.1523770512047456
LOC111117657	LOC111117657	0.15240586682178922
LOC111106627	LOC111106627	0.15246374320223774
LOC111133796	LOC111133796	0.1524929973205494
LOC111123380	LOC111123380	0.15249502004328028
LOC111117711	LOC111117711	0.15253847159101633
LOC111128311	LOC111128311	0.15259204674272625
LOC111114550	LOC111114550	0.15259341709182786
LOC111112957	LOC111112957	0.1525993695551936
LOC111119131	LOC111119131	0.15263400754581544
LOC111120377	LOC111120377	0.15264069549752152
LOC111135653	LOC111135653	0.1526464836512122
LOC111118575	LOC111118575	0.15266814738050224
LOC111115899	LOC111115899	0.1526959120266151
LOC111105685	LOC111105685	0.15270627982039386
LOC111103684	LOC111103684	0.15271318069419826
LOC111123740	LOC111123740	0.1527565258910714
LOC111116238	LOC111116238	0.1527763552799496
LOC111115709	LOC111115709	0.1527847226067849
LOC111138258	LOC111138258	0.15279291292051153
LOC111108481	LOC111108481	0.15279585517886896
LOC111129436	LOC111129436	0.15289103870085016
LOC111129219	LOC111129219	0.1529748481515068
LOC111112864	LOC111112864	0.15299333890559502
LOC111103420	LOC111103420	0.15301693773341649
LOC111128198	LOC111128198	0.15301915232416569
LOC111136711	LOC111136711	0.15302965211882003
LOC111104434	LOC111104434	0.1530429701055199
LOC111119467	LOC111119467	0.15308595319447296
LOC111119057	LOC111119057	0.1531033306667704
LOC111124305	LOC111124305	0.15319000850206593
LOC111121917	LOC111121917	0.15320991838146025
LOC111125536	LOC111125536	0.15324673785962292
LOC111134011	LOC111134011	0.1532830746565895
LOC111102758	LOC111102758	0.1533299418543711
LOC111109840	LOC111109840	0.15334745377538817
LOC111122446	LOC111122446	0.153355256204713
LOC111137017	LOC111137017	0.153357502826535
LOC111127740	LOC111127740	0.15337892210483203
LOC111099050	LOC111099050	0.15339456868855442
LOC111138341	LOC111138341	0.15346966240136384
LOC111126187	LOC111126187	0.15354370230943648
LOC111122297	LOC111122297	0.15362333488767646
LOC111107096	LOC111107096	0.15362500358299652
LOC111131053	LOC111131053	0.15369573362458508
LOC111119194	LOC111119194	0.15374082192872454
LOC111131081	LOC111131081	0.15375963215506463
LOC111135670	LOC111135670	0.15381698444623546
LOC111136807	LOC111136807	0.1538633190235205
LOC111134725	LOC111134725	0.1538762319190584
LOC111117133	LOC111117133	0.15399561434697584
LOC111132378	LOC111132378	0.15399830670747533
LOC111129749	LOC111129749	0.1540022740308367
LOC111121082	LOC111121082	0.15401384538643295
LOC111126457	LOC111126457	0.15406497346652598
LOC111122105	LOC111122105	0.15407084787592867
LOC111137385	LOC111137385	0.1540721991494455
LOC111116809	LOC111116809	0.15410079960467096
LOC111138055	LOC111138055	0.1542714098383389
LOC111125849	LOC111125849	0.15430718976237523
LOC111136050	LOC111136050	0.1543382232844345
LOC111129049	LOC111129049	0.15442094323011246
LOC111135368	LOC111135368	0.15444865728337484
LOC111108356	LOC111108356	0.15451349991505683
LOC111136648	LOC111136648	0.15452832237946307
LOC111112800	LOC111112800	0.15453774803232256
LOC111108086	LOC111108086	0.15466067148220466
LOC111099735	LOC111099735	0.15468963701576474
LOC111104422	LOC111104422	0.15475475117388202
LOC111104169	LOC111104169	0.15484608010097667
LOC111103320	LOC111103320	0.1548581210043199
LOC111138047	LOC111138047	0.15487045775240652
LOC111135563	LOC111135563	0.15487238094453926
LOC111118426	LOC111118426	0.15487891096387743
LOC111115357	LOC111115357	0.15488151559939972
LOC111134042	LOC111134042	0.15494173992540713
LOC111119969	LOC111119969	0.15497768287441357
LOC111132556	LOC111132556	0.15501441341536787
LOC111107501	LOC111107501	0.1550167164528599
LOC111111189	LOC111111189	0.15505488589410052
LOC111108271	LOC111108271	0.15505959380488418
LOC111104577	LOC111104577	0.15508387799879814
LOC111115557	LOC111115557	0.15510433335014784
LOC111113076	LOC111113076	0.1551809291472847
LOC111114247	LOC111114247	0.15526852158664858
LOC111120759	LOC111120759	0.1552931224225726
LOC111125303	LOC111125303	0.1553657013948612
LOC111131609	LOC111131609	0.15536938082381432
LOC111107393	LOC111107393	0.15541532793440627
LOC111111829	LOC111111829	0.1554173475500936
LOC111111982	LOC111111982	0.15544302962187764
LOC111099668	LOC111099668	0.15550317302571
LOC111121906	LOC111121906	0.1555047162331305
LOC111100230	LOC111100230	0.15552080281288802
LOC111100849	LOC111100849	0.15552406689158166
LOC111120514	LOC111120514	0.15556154247059756
LOC111133847	LOC111133847	0.15560745015746572
LOC111127370	LOC111127370	0.15568006512978544
LOC111138304	LOC111138304	0.1557717879540575
LOC111132951	LOC111132951	0.15578981613604626
LOC111107554	LOC111107554	0.15579680556046016
LOC111121740	LOC111121740	0.15582808447887433
LOC111126944	LOC111126944	0.15587543846176768
LOC111126307	LOC111126307	0.15593981958696895
LOC111118408	LOC111118408	0.1559870846158229
LOC111132099	LOC111132099	0.1559878290497401
LOC111119740	LOC111119740	0.1561108490614419
LOC111123219	LOC111123219	0.1562112430457277
LOC111133056	LOC111133056	0.15622057041500192
LOC111099657	LOC111099657	0.1562728497079094
LOC111112065	LOC111112065	0.15628817754543975
LOC111119183	LOC111119183	0.15629570781911234
LOC111136122	LOC111136122	0.156353679880562
LOC111129432	LOC111129432	0.15638474085596227
LOC111113281	LOC111113281	0.15643492953658297
LOC111137677	LOC111137677	0.156443209064468
LOC111100445	LOC111100445	0.15644581458958579
LOC111103355	LOC111103355	0.1564605001916478
LOC111129882	LOC111129882	0.15650219381088742
LOC111122717	LOC111122717	0.1565433849547953
LOC111116345	LOC111116345	0.15658481970204546
LOC111109860	LOC111109860	0.15662007688649493
LOC111110100	LOC111110100	0.15663661577623217
LOC111135462	LOC111135462	0.1566520527084161
LOC111113447	LOC111113447	0.15667134216831988
LOC111128646	LOC111128646	0.15667778107988095
LOC111123391	LOC111123391	0.1566876167059246
LOC111122980	LOC111122980	0.15669157199393352
LOC111109836	LOC111109836	0.15673509743435682
LOC111122037	LOC111122037	0.1568409248478274
LOC111137396	LOC111137396	0.1569053379827213
LOC111100455	LOC111100455	0.15690735024011948
LOC111125138	LOC111125138	0.15693776134182108
LOC111136771	LOC111136771	0.15696332890115242
LOC111127546	LOC111127546	0.15706942510111782
LOC111124778	LOC111124778	0.15707449481668906
LOC111100642	LOC111100642	0.1570961783142542
LOC111115101	LOC111115101	0.1571028251011208
LOC111110786	LOC111110786	0.15710864665802693
LOC111131142	LOC111131142	0.15712302886865864
LOC111117490	LOC111117490	0.15713054744893185
LOC111125847	LOC111125847	0.15713117737594923
LOC111126910	LOC111126910	0.15715109697035404
LOC111131518	LOC111131518	0.15718659522524406
LOC111106607	LOC111106607	0.15719788972331772
LOC111100115	LOC111100115	0.1572401190837419
LOC111119682	LOC111119682	0.15726115692345652
LOC111120872	LOC111120872	0.15727212892145778
LOC111099977	LOC111099977	0.15729178978354103
LOC111137814	LOC111137814	0.15734915749640419
LOC111121272	LOC111121272	0.15735234919327618
LOC111125800	LOC111125800	0.157369396613493
LOC111122801	LOC111122801	0.1573946584336491
LOC111113406	LOC111113406	0.1574302600027682
LOC111107193	LOC111107193	0.15744322031978586
LOC111104694	LOC111104694	0.1574484034202554
LOC111110418	LOC111110418	0.15747277849932076
LOC111134930	LOC111134930	0.15747879727745315
LOC111127855	LOC111127855	0.15750362100761806
LOC111100045	LOC111100045	0.15752643856395276
LOC111102817	LOC111102817	0.15754163693238707
LOC111125791	LOC111125791	0.15759353794091593
LOC111130223	LOC111130223	0.15761954465271744
LOC111135749	LOC111135749	0.15763664665612084
LOC111113745	LOC111113745	0.1577743637461573
LOC111125459	LOC111125459	0.1577919306295767
LOC111129899	LOC111129899	0.15784123231045025
LOC111106469	LOC111106469	0.15784133214823395
LOC111118552	LOC111118552	0.1578759930137863
LOC111129419	LOC111129419	0.1579318837531093
LOC111108190	LOC111108190	0.15794269884527112
LOC111125472	LOC111125472	0.15794418363946164
LOC111127892	LOC111127892	0.15795218323452287
LOC111129220	LOC111129220	0.157972844420357
LOC111120211	LOC111120211	0.1579785908216699
LOC111123633	LOC111123633	0.15799393579241092
LOC111136058	LOC111136058	0.15810532110674363
LOC111106514	LOC111106514	0.1581522340349115
LOC111116726	LOC111116726	0.1581909008857092
LOC111136039	LOC111136039	0.15821859326576837
LOC111132201	LOC111132201	0.1582191905475256
LOC111114752	LOC111114752	0.15823400145261127
LOC111124555	LOC111124555	0.15825319041916294
LOC111121738	LOC111121738	0.1582642280593806
LOC111105266	LOC111105266	0.15833015589130836
LOC111127011	LOC111127011	0.15836303721722064
LOC111119298	LOC111119298	0.1583678428017908
LOC111102977	LOC111102977	0.1583786798535894
LOC111100858	LOC111100858	0.1583862040860341
LOC111117936	LOC111117936	0.15841255681825644
LOC111118542	LOC111118542	0.15845143058625571
LOC111129195	LOC111129195	0.15845416755835529
LOC111134858	LOC111134858	0.1584633485783623
LOC111120111	LOC111120111	0.15846498664538616
LOC111117515	LOC111117515	0.1584810748133017
LOC111136163	LOC111136163	0.15853310001672982
LOC111131820	LOC111131820	0.15853728443777798
LOC111100899	LOC111100899	0.15855024465496687
LOC111107355	LOC111107355	0.15863867658659428
LOC111120006	LOC111120006	0.15864616939887738
LOC111120537	LOC111120537	0.15868251288163238
LOC111104578	LOC111104578	0.15877326780842216
LOC111101089	LOC111101089	0.1588054414657718
LOC111133542	LOC111133542	0.1588164245183501
LOC111133705	LOC111133705	0.15894913135837324
LOC111117731	LOC111117731	0.15895377624491214
LOC111127351	LOC111127351	0.15905157800016664
LOC111127945	LOC111127945	0.15911403286655268
LOC111125202	LOC111125202	0.15911856464034368
LOC111115279	LOC111115279	0.1591248931904943
LOC111133786	LOC111133786	0.15914074105708723
LOC111122072	LOC111122072	0.15927801475897718
LOC111133474	LOC111133474	0.15930146413747007
LOC111106362	LOC111106362	0.15930371180319947
LOC111117593	LOC111117593	0.15930929412727612
LOC111133215	LOC111133215	0.15934720323791168
LOC111102829	LOC111102829	0.1594014282717476
LOC111130604	LOC111130604	0.15952142339262396
LOC111115000	LOC111115000	0.15954003405353137
LOC111101618	LOC111101618	0.15955541915877555
LOC111113243	LOC111113243	0.15957361646353485
LOC111121504	LOC111121504	0.1596058563198368
LOC111128266	LOC111128266	0.15960868407864906
LOC111118022	LOC111118022	0.15964097762866342
LOC111129105	LOC111129105	0.15968751953371543
LOC111123758	LOC111123758	0.15973578947239467
LOC111102288	LOC111102288	0.1597521429497746
LOC111103175	LOC111103175	0.15980298585341782
LOC111121016	LOC111121016	0.1598110242934749
LOC111119788	LOC111119788	0.15983130729515307
LOC111119122	LOC111119122	0.15985250873204476
LOC111124337	LOC111124337	0.15985929377555888
LOC111133164	LOC111133164	0.15989693395744625
LOC111128205	LOC111128205	0.15995113805559896
LOC111136000	LOC111136000	0.15996967066114443
LOC111137512	LOC111137512	0.15997195859684626
LOC111126463	LOC111126463	0.1599726422013697
LOC111121060	LOC111121060	0.16000063904280862
LOC111138339	LOC111138339	0.16004549733849283
LOC111132071	LOC111132071	0.16005970069814401
LOC111122853	LOC111122853	0.16015839489667658
LOC111120520	LOC111120520	0.16016833409745737
LOC111111068	LOC111111068	0.1601726539644321
LOC111105870	LOC111105870	0.16019204705032328
LOC111104688	LOC111104688	0.16022509497951037
LOC111126094	LOC111126094	0.16023404878092765
LOC111120683	LOC111120683	0.1602471893876496
LOC111110151	LOC111110151	0.1603091449304203
LOC111133497	LOC111133497	0.16035891927882565
LOC111135408	LOC111135408	0.16043555701713097
LOC111133630	LOC111133630	0.16044452036508952
LOC111130723	LOC111130723	0.1604962928508925
LOC111135844	LOC111135844	0.16058202186254697
LOC111136854	LOC111136854	0.16060514325174632
LOC111104524	LOC111104524	0.1606209091941324
LOC111133887	LOC111133887	0.1606286843887106
LOC111122701	LOC111122701	0.160680374691925
LOC111126486	LOC111126486	0.16069549477383538
LOC111129225	LOC111129225	0.1606992551930551
LOC111119853	LOC111119853	0.16075610715083394
LOC111104039	LOC111104039	0.16076819000141288
LOC111132816	LOC111132816	0.1608411767336199
LOC111103718	LOC111103718	0.16084438974308637
LOC111099996	LOC111099996	0.16085597024712062
LOC111128772	LOC111128772	0.16091998983434996
LOC111101625	LOC111101625	0.161017025327614
LOC111133781	LOC111133781	0.16103535232256302
LOC111103839	LOC111103839	0.16111816321981562
LOC111121044	LOC111121044	0.16115033693976985
LOC111138222	LOC111138222	0.16116851875898908
LOC111126038	LOC111126038	0.16122165721377618
LOC111129633	LOC111129633	0.16125055030581717
LOC111133392	LOC111133392	0.1612654871972996
LOC111100383	LOC111100383	0.16128401835400016
LOC111136833	LOC111136833	0.16129354758302963
LOC111136432	LOC111136432	0.1613010484773528
LOC111131312	LOC111131312	0.16132143132555862
LOC111118172	LOC111118172	0.16137606153847917
LOC111111548	LOC111111548	0.1613792605018331
LOC111116993	LOC111116993	0.16148677010779014
LOC111135241	LOC111135241	0.16149521973174577
LOC111133893	LOC111133893	0.16158676377738873
LOC111099490	LOC111099490	0.16163985260619115
LOC111123011	LOC111123011	0.16166684316906876
LOC111111076	LOC111111076	0.16169692406103936
LOC111102619	LOC111102619	0.16177551107664295
LOC111109837	LOC111109837	0.16183163705682307
LOC111115725	LOC111115725	0.1618433458177406
LOC111135093	LOC111135093	0.1618511214371827
LOC111121158	LOC111121158	0.16185240312239552
LOC111121237	LOC111121237	0.1618909131201467
LOC111120770	LOC111120770	0.16192706221735945
LOC111115678	LOC111115678	0.16195442492679374
LOC111120679	LOC111120679	0.16196400752174958
LOC111100795	LOC111100795	0.16200400123881967
LOC111109868	LOC111109868	0.1620183834106453
LOC111110156	LOC111110156	0.1620723543734731
LOC111121959	LOC111121959	0.16208613759663817
LOC111117018	LOC111117018	0.162106086360903
LOC111108475	LOC111108475	0.16214346268827137
LOC111112946	LOC111112946	0.16225256632125473
LOC111121283	LOC111121283	0.16226909821122956
LOC111136475	LOC111136475	0.1623314218713896
LOC111118084	LOC111118084	0.16238260503920166
LOC111132656	LOC111132656	0.16241894024797493
LOC111111502	LOC111111502	0.16246650800452783
LOC111128805	LOC111128805	0.16248331097079718
LOC111126475	LOC111126475	0.16261319468387908
LOC111138011	LOC111138011	0.16261595445874372
LOC111109496	LOC111109496	0.1626793710870711
LOC111106726	LOC111106726	0.16273592364088935
LOC111123598	LOC111123598	0.16280258094557112
LOC111112599	LOC111112599	0.16284360144716228
LOC111120902	LOC111120902	0.16286278044953129
LOC111118483	LOC111118483	0.16288574485663293
LOC111126332	LOC111126332	0.1629118235793476
LOC111125779	LOC111125779	0.16294957430166934
LOC111101349	LOC111101349	0.1630138830456824
LOC111128877	LOC111128877	0.16305191709373484
LOC111114590	LOC111114590	0.1630852236198036
LOC111125805	LOC111125805	0.1631641603366239
LOC111099446	LOC111099446	0.163191675090123
LOC111099289	LOC111099289	0.16322122966861907
LOC111127324	LOC111127324	0.1632737665707283
LOC111131210	LOC111131210	0.1633359631074197
LOC111134894	LOC111134894	0.16334035078234835
LOC111126054	LOC111126054	0.1633945356565717
LOC111121354	LOC111121354	0.16344155901012003
LOC111107735	LOC111107735	0.1634937360070435
LOC111102932	LOC111102932	0.1635067350379227
LOC111128537	LOC111128537	0.16360413342369884
LOC111121258	LOC111121258	0.16364727196583698
LOC111112418	LOC111112418	0.16365058506381733
LOC111104729	LOC111104729	0.16366549826958093
LOC111101611	LOC111101611	0.16366669460571462
LOC111129307	LOC111129307	0.16370199666116825
LOC111126516	LOC111126516	0.16377503111186759
LOC111136710	LOC111136710	0.16379248273927766
LOC111130367	LOC111130367	0.16379616070293865
LOC111099642	LOC111099642	0.16381070895835392
LOC111126119	LOC111126119	0.1638115503488462
LOC111106041	LOC111106041	0.16389234326937155
LOC111101846	LOC111101846	0.16389592300411984
LOC111135410	LOC111135410	0.16392190651449567
LOC111126250	LOC111126250	0.16392506279433763
LOC111136033	LOC111136033	0.16401545634653247
LOC111104494	LOC111104494	0.1640412263027998
LOC111105322	LOC111105322	0.16404484244897702
LOC111109487	LOC111109487	0.16407941032035034
LOC111118836	LOC111118836	0.16410984652588645
LOC111134973	LOC111134973	0.16412059378434563
LOC111130735	LOC111130735	0.16413539004711314
LOC111120741	LOC111120741	0.1641378908265404
LOC111128086	LOC111128086	0.16423639427255657
LOC111112405	LOC111112405	0.16425673174755206
LOC111116155	LOC111116155	0.1643555653708101
LOC111136541	LOC111136541	0.16436322602395595
LOC111115053	LOC111115053	0.16439208937187622
LOC111121813	LOC111121813	0.164420358834212
LOC111125544	LOC111125544	0.16444673522980174
LOC111100630	LOC111100630	0.1644467685858299
LOC111130388	LOC111130388	0.1644740207470215
LOC111122242	LOC111122242	0.16453121741323137
LOC111100493	LOC111100493	0.16456374478469565
LOC111137745	LOC111137745	0.1645718835622982
LOC111099811	LOC111099811	0.16457839989975484
LOC111127031	LOC111127031	0.16458015349539937
LOC111122124	LOC111122124	0.16459512369497392
LOC111116321	LOC111116321	0.16463106160132465
LOC111134949	LOC111134949	0.16468373492201815
LOC111114201	LOC111114201	0.16475150508532918
LOC111108839	LOC111108839	0.16478717851233884
LOC111114307	LOC111114307	0.1647882445474153
LOC111110043	LOC111110043	0.1648210759980295
LOC111123012	LOC111123012	0.16484309522007481
LOC111136300	LOC111136300	0.16486534439045658
LOC111125662	LOC111125662	0.16490360301084445
LOC111102242	LOC111102242	0.16491834150974619
LOC111126618	LOC111126618	0.16492347439801203
LOC111123905	LOC111123905	0.16495249870888842
LOC111134789	LOC111134789	0.16498217180595984
LOC111109311	LOC111109311	0.16498256406760972
LOC111134586	LOC111134586	0.16509648137147934
LOC111135902	LOC111135902	0.1651396681622415
LOC111106438	LOC111106438	0.1651517857006504
LOC111113260	LOC111113260	0.16518680883696865
LOC111116237	LOC111116237	0.16527990671999168
LOC111100677	LOC111100677	0.16534077781087828
LOC111102660	LOC111102660	0.16538725571579468
LOC111120042	LOC111120042	0.16544806404487142
LOC111117806	LOC111117806	0.16545610560095167
LOC111129982	LOC111129982	0.16545706228226442
LOC111115974	LOC111115974	0.16546341011903326
LOC111132346	LOC111132346	0.16547128379128348
LOC111114721	LOC111114721	0.16549934859316814
LOC111108879	LOC111108879	0.165575661275329
LOC111106844	LOC111106844	0.16558021881640486
LOC111125004	LOC111125004	0.1656292957562607
LOC111134741	LOC111134741	0.1656418366677531
LOC111125787	LOC111125787	0.16564979489128115
LOC111121756	LOC111121756	0.16567969305548855
LOC111109943	LOC111109943	0.16571272730049713
LOC111128927	LOC111128927	0.16572054686882656
LOC111131038	LOC111131038	0.16577228132462818
LOC111099801	LOC111099801	0.1657865128321882
LOC111103312	LOC111103312	0.16579468639250897
LOC111113037	LOC111113037	0.1658276637545108
LOC111135232	LOC111135232	0.16582877091612305
LOC111123575	LOC111123575	0.1658598616403213
LOC111118121	LOC111118121	0.165870097483272
LOC111111173	LOC111111173	0.16589727362560747
LOC111106103	LOC111106103	0.16597495755700303
LOC111104505	LOC111104505	0.1659990186365469
LOC111130865	LOC111130865	0.16611274236454518
LOC111126440	LOC111126440	0.1661269114133794
LOC111122914	LOC111122914	0.16612829802331022
LOC111133861	LOC111133861	0.16616722613945684
LOC111119290	LOC111119290	0.16625281519671117
LOC111114473	LOC111114473	0.166272261706118
LOC111127861	LOC111127861	0.1663415162351507
LOC111126294	LOC111126294	0.16635608833422913
LOC111115635	LOC111115635	0.1663885788255506
LOC111128776	LOC111128776	0.16640324070663176
LOC111100550	LOC111100550	0.16652877794115936
LOC111100415	LOC111100415	0.16653559528694775
